"Zone" "Ward" "Area" "Location" "Street" "Cases" "importDate"
1 8 "TIRUVOTTRIYUR" "TSR NAGAR" "TSR NAGAR" 2 2021-05-09
1 8 "TIRUVOTTRIYUR" "PERIYAR NAGAR" "TIRUVOTTRIYUR HIGH ROAD" 2 2021-05-09
1 8 "TIRUVOTTRIYUR" "EAGAVALLIAMMAN KOIL" "EAGAVALLIAMMAN KOIL STREET" 1 2021-05-09
1 8 "TIRUVOTTRIYUR" "TSR NAGAR" "T.S.R. NAGAR EXTENSION 3RD STREET" 1 2021-05-09
1 8 "TIRUVOTTRIYUR" "ANNA NAGAR" "ANNA NAGAR 1ST STREET" 1 2021-05-09
1 8 "TIRUVOTTRIYUR" "Vivekanandhar Nagar" "Vivekanandhar Nagar" 1 2021-05-09
1 8 "TIRUVOTTRIYUR" "MASTHAN KOIL" "MASTHAN KOIL PATTAI" 1 2021-05-09
1 8 "TIRUVOTTRIYUR" "TSR NAGAR" "T.S.R. NAGAR EXTENSION 2ND STREET" 1 2021-05-09
1 9 "TIRUVOTTRIYUR" "THERADY" "THULUKANA NAICKEN STREET" 2 2021-05-09
1 9 "TIRUVOTTRIYUR" "APPAR SWAMY KOIL" "APPAR SWAMY KOIL STREET" 2 2021-05-09
1 9 "TIRUVOTTRIYUR" "EASANIMOORTHY KOIL" "EASANI MOORTHY KOIL STREET" 1 2021-05-09
1 10 "TIRUVOTTRIYUR" "SOUTH MADA" "SOUTH MADA STREET" 2 2021-05-09
1 10 "TIRUVOTTRIYUR" "NORTH RAILWAY STATION ROAD" "NORTH RAILWAY STATION ROAD" 2 2021-05-09
1 10 "TIRUVOTTRIYUR" "RAJAJI NAGAR" "RAJAJI NAGAR" 1 2021-05-09
1 10 "TIRUVOTTRIYUR" "RAJIV NAGAR" "RAJIV NAGAR" 1 2021-05-09
1 10 "TIRUVOTTRIYUR" "KOMATHA NAGAR" "KOMATHA NAGAR 1ST STREET" 1 2021-05-09
1 10 "TIRUVOTTRIYUR" "KOMATHA NAGAR" "KOMATHA NAGAR" 1 2021-05-09
1 10 "TIRUVOTTRIYUR" "South Pragaram Street" "South pragaram 1st Street" 1 2021-05-09
1 10 "TIRUVOTTRIYUR" "Nataraja Gramani Street" "Nataraj Gramani Thottam cross Street" 1 2021-05-09
1 11 "TIRUVOTTRIYUR" "KALADIPET" "MARKET LANE 7TH STREET" 2 2021-05-09
1 11 "TIRUVOTTRIYUR" "Kanakkar Street" "Kanakkar Street Cross Lane Door No. from 3G to 20/3F" 2 2021-05-09
1 11 "TIRUVOTTRIYUR" "ENNORE EXPRESS ROAD" "PATTINATHAR KOIL 9 TH CROSS LANE" 1 2021-05-09
1 11 "KALADIPET" "ABC AVENUE" "ABC AVENUE" 1 2021-05-09
1 11 "TIRUVOTTRIYUR" "Poonga Nagar" "Poonga Nagar main 1st Street" 1 2021-05-09
1 11 "TIRUVOTTRIYUR" "KANAKKAR LANE" "KANAKKAR LANE" 1 2021-05-09
1 11 "TIRUVOTTRIYUR" "ELLAIAMMAN KOIL" "EAST ELLAIAMMAN KOIL STREET" 1 2021-05-09
1 11 "TIRUVOTTRIYUR" "KANAKKAR LANE" "KANAKKAR STREET" 1 2021-05-09
1 12 "KALADIPET" "KALADIPET" "THIRUVOTTRIYUR HIGH ROAD" 2 2021-05-09
1 12 "KALADIPET" "WEST MADA STREET" "WEST MADA STREET" 2 2021-05-09
1 12 "KALADIPET" "KALADIPET" "JANDRAVAR STREET" 2 2021-05-09
1 12 "KALADIPET" "KUMARAN NAGAR" "KUMARAN NAGAR 2ND STREET" 1 2021-05-09
1 12 "KALADIPET" "THILAGAR NAGAR" "THILAGAR NAGAR 1ST STREET" 1 2021-05-09
1 12 "KALADIPET" "KUMARAN NAGAR" "KUMARAN NAGAR 2ND MAIN ROAD" 1 2021-05-09
1 12 "SATHANGADU" "SATHANGADU" "SATHANGADU HIGH ROAD" 1 2021-05-09
1 12 "KALADIPET" "KALADIPET" "VANNIAR STREET" 1 2021-05-09
1 12 "KALADIPET" "BALAKRISHNA NAIDU COLONY" "BALAKRISHNA NAIDU COLONY 1ST STREET" 1 2021-05-09
1 12 "KALADIPET" "KUMARAN NAGAR" "KUMARAN NAGAR 4TH STREET" 1 2021-05-09
1 12 "KALADIPET" "KALADIPET" "KAVARAI STREET" 1 2021-05-09
1 12 "KALADIPET" "VASANTHA NAGAR" "VASANTHAM NAGAR 4TH STREET" 1 2021-05-09
1 13 "TIRUVOTTRIYUR" "SATHANGADU" "Village 8th Street" 2 2021-05-09
1 13 "TIRUVOTTRIYUR" "SATHANGADU" "SESACHALA GRAMANI STREET" 2 2021-05-09
1 13 "TIRUVOTTRIYUR" "SATHANGADU" "SATHANGADU GANDHI NAGAR" 2 2021-05-09
1 13 "TIRUVOTTRIYUR" "SATHANGADU" "SATHANGADU NORTH LANE" 1 2021-05-09
1 13 "TIRUVOTTRIYUR" "SATHANGADU" "KANNIAPPA NAGAR 2ND ST" 1 2021-05-09
1 13 "TIRUVOTTRIYUR" "SATHANGADU" "UDAIYASURIYAN 1ST STREET" 1 2021-05-09
1 13 "TIRUVOTTRIYUR" "SATHANGADU" "Kanniappan Nagar 2nd  Street" 1 2021-05-09
1 13 "TIRUVOTTRIYUR" "SATHANGADU" "Village 4th Street" 1 2021-05-09
1 13 "TIRUVOTTRIYUR" "SATHANGADU" "VILLAGE STREET" 1 2021-05-09
1 13 "TIRUVOTTRIYUR" "SATHANGADU" "Varadharajan main Street" 1 2021-05-09
1 13 "TIRUVOTTRIYUR" "SATHANGADU" "SATHANGADU GIRIJA NAGAR" 1 2021-05-09
1 13 "TIRUVOTTRIYUR" "SATHANGADU" "Village 5th Street" 1 2021-05-09
1 13 "TIRUVOTTRIYUR" "SATHANGADU" "METTU STREET" 1 2021-05-09
1 14 "RAJAKADAI" "RAJAKADAI" "THIRUVOTTRIYUR HIGH ROAD" 2 2021-05-09
1 14 "RAJAKADAI" "THIRUCHINANKUPPAM" "THIRUCHINANKUPPAM ROAD" 1 2021-05-09
1 14 "KALADIPET" "Malligapuram" "Malligapuram main Road" 1 2021-05-09
1 14 "THANGAL" "TH Road" "Breeze Avenue" 1 2021-05-09
1 14 "RAJAKADAI" "HORIZON APPARTMENTS" "HORIZON APPARTMENTS" 1 2021-05-09
2 15 "EDYANCHAVADI" "MANALI NEW TOWN" "BLOCK NO.53,54,55,55H,5,58" 2 2021-05-09
2 15 "EDYANCHAVADI" "MANALI NEW TOWN" "BLOCK-34,35" 1 2021-05-09
2 15 "EDYANCHAVADI" "MANALI NEW TOWN" "BLOCK-32" 1 2021-05-09
2 15 "EDYANCHAVADI" "MANALI NEW TOWN" "BLOCK-28,29" 1 2021-05-09
2 16 "KADAPAKKAM" "DWARAGA NAGAR" "DWARAGA NAGAR 4TH STREET" 2 2021-05-09
2 16 "SADAIYANKUPPAM" "MANALI NEW TOWN" "MANALI NEW TOWN  52ND BLOCK 16 FEET ROAD 65TH  STREET" 2 2021-05-09
2 16 "SADAIYANKUPPAM" "ELANDANUR" "ELANDANUR PERUMAL KOIL CROSS STREET" 2 2021-05-09
2 16 "SADAIYANKUPPAM" "MANALI NEW TOWN" "MANALI NEW TOWN  78TH BLOCK 40 FEET ROAD 21ST STREET" 2 2021-05-09
2 16 "SADAIYANKUPPAM" "MANALI NEW TOWN" "TNHB PHASE 1 BLOCK1 16FEET ROAD 1ST LANE" 1 2021-05-09
2 16 "SADAIYANKUPPAM" "BURMA NAGAR" "BURMA NAGAR 1ST STREET" 1 2021-05-09
2 16 "SADAIYANKUPPAM" "MANALI NEW TOWN" "MANALI NEW TOWN  125TH  BLOCK 30 FEET ROAD 82ND STREET" 1 2021-05-09
2 16 "SADAIYANKUPPAM" "MANALI NEW TOWN" "MANALI NEW TOWN  99TH  BLOCK 24 FEET ROAD 79TH STREET" 1 2021-05-09
2 16 "SADAIYANKUPPAM" "MANALI NEW TOWN" "MANALI NEW TOWN 127TH  BLOCK 30 FEET ROAD 83RD STREET" 1 2021-05-09
2 16 "SADAIYANKUPPAM" "MANALI NEW TOWN" "MANALI NEW TOWN  84TH BLOCK 16 FEET ROAD 71ST STREET" 1 2021-05-09
2 16 "SADAIYANKUPPAM" "MANALI NEW TOWN" "MANALI NEW TOWN  124TH BLOCK 30 FEET ROAD 22ND STREET" 1 2021-05-09
2 16 "SADAIYANKUPPAM" "SADAIYANKUPPAM" "PERUMAL KOIL STREET" 1 2021-05-09
2 16 "SADAIYANKUPPAM" "MANALI NEW TOWN" "MANALI NEW TOWN  52ND BLOCK 24 FEET ROAD 63RD STREET" 1 2021-05-09
2 16 "SADAIYANKUPPAM" "MANALI NEW TOWN" "MANALI NEW TOWN 52ND BLOCK 24 FEET ROAD 64TH STREET" 1 2021-05-09
2 16 "KADAPAKKAM" "KANNIAMMAN KOIL" "KANNIAMMANPETTAI KOIL STREET" 1 2021-05-09
2 16 "KADAPPAKKAM" "KANNIAMMANPET" "KAMARAJAPURAM KANNIAMMAN KOIL STREET LINK ROAD" 1 2021-05-09
2 17 "VADAPERUMBAKKAM" "CHETTIMEDU" "Chettimedu  Perumal koil 3rd cross street" 2 2021-05-09
2 17 "VADAPERUMBAKKAM" "KOSAPUR" "PERUMAL KOIL STREET KOSAPUR" 1 2021-05-09
2 17 "THEEYAMBAKKAM" "KOSAPUR" "KOSAPUR VILLAGE" 1 2021-05-09
2 17 "THEEYAMBAKKAM" "KOSAPPUR" "KOSAPPUR 1ST PART MAIN ROAD" 1 2021-05-09
2 18 "MANALI" "KARIKRISHNA PERUMAL KOIL" "GRAMMA STREET" 2 2021-05-09
2 18 "MANALI" "KALAIGNAR NAGAR" "KALAIGNAR NAGAR 1st Lane" 1 2021-05-09
2 18 "MANALI" "CPCL COMPANY" "CPCL LAYOUT 14TH STREET" 1 2021-05-09
2 18 "MANALI" "LABBAIMEDU" "LABBAIMEDU SHEIK ANSARI 1ST STREET" 1 2021-05-09
2 18 "MANALI" "ESWARAN KOIL" "MUNUSAMY STREET 1ST LANE" 1 2021-05-09
2 18 "MANALI" "PADASALAI ROAD" "ANBALAGAN STREET" 1 2021-05-09
2 19 "MATHUR" "MMDA" "MMDA 84TH STREET" 2 2021-05-09
2 19 "MATHUR" "MMDA" "MMDA 79TH STREET" 2 2021-05-09
2 19 "MATHUR" "MMDA" "MMDA 64TH STREET" 2 2021-05-09
2 19 "MATHUR" "MMDA" "MMDA 18TH STREET" 1 2021-05-09
2 19 "MATHUR" "KARUMARIAMMAN KOIL" "KARUMARIAMMAN KOIL STREET" 1 2021-05-09
2 19 "MATHUR" "CHINNAMATHUR MAIN ROAD" "KULAKARAI STREET" 1 2021-05-09
2 19 "MATHUR" "PERIYAMATHUR" "KAMARAJAR SALAI" 1 2021-05-09
2 19 "MATHUR" "PERIYAMATHUR" "PONNUSAMY KOIL STREET" 1 2021-05-09
2 19 "MATHUR" "MMDA" "MMDA 65TH STREET" 1 2021-05-09
2 19 "PERIYAMATHUR" "KAMARAJ SALAI" "Gokulam street" 1 2021-05-09
2 19 "MATHUR" "CHINNAMATHUR MAIN ROAD" "BHARATHI NAGAR 4TH STREET" 1 2021-05-09
2 19 "MATHUR" "MMDA" "MMDA 2ND MAIN ROAD CROSS STREET" 1 2021-05-09
2 19 "MATHUR" "MMDA" "MMDA 46TH STREET" 1 2021-05-09
2 19 "CHINNA MATTHUR" "ARULANADHA NAGAR" "Arulanantha nagar 1st street" 1 2021-05-09
2 19 "MATHUR" "MMDA" "MMDA 30TH STREET" 1 2021-05-09
2 20 "MANALI" "MANALI HIGHER SECONDARY SCHOOL" "THAMARAIKULAM 2ND STREET" 2 2021-05-09
2 20 "MANALI" "LALBAGADHUR SASTHRI NAGAR" "LALBAGADHUR SASTHRI 1ST STREET" 1 2021-05-09
2 20 "MANALI" "VIMALAPURAM" "VENUGOPAL STREET" 1 2021-05-09
2 20 "MANALI" "EB OFFICE" "NEW M.G.R.NAGAR 1ST STREET" 1 2021-05-09
2 20 "MANALI" "EB OFFICE" "CHINNAKANNU STREET" 1 2021-05-09
2 20 "MANALI" "MANALI ERIKKARAI" "Chockamakulam street" 1 2021-05-09
2 21 "MANALI" "KAMARAJ SALAI" "KAMARAJ SALAI TO POLICE QUARTRES LINK STREET" 2 2021-05-09
2 21 "MANALI" "THIRUVALLUVAR THIRUMANA MANDAPAM" "SANNATHI STREET" 1 2021-05-09
2 21 "MANALI" "MANALI HIGHER SECONDARY SCHOOL" "PADASALAI STREET" 1 2021-05-09
2 21 "MANALI" "ANGANVADI SCHOOL" "VARADHARAJAN STREET" 1 2021-05-09
3 22 "KAVANKARAI" "Near Central Jail" "Puzhal Central Jail Housing" 2 2021-05-09
3 22 "KAVANKARAI" "Thiruneelagandar Nagar" "Thiruneelagandar Nagar 3rd Part" 2 2021-05-09
3 22 "PUZHAL" "Near Central Jail" "G.N.T. ROADNear Central Jail" 2 2021-05-09
3 22 "KAVANKARAI" "EAST KAVANKARAI" "Thiru Vi Ka Street" 2 2021-05-09
3 22 "PUZHAL" "Kannadapalayam" "SIVARAJ MAIN  CROSS ST." 1 2021-05-09
3 22 "KAVANKARAI" "Gurushanthi Nagar" "Gurushanthi Nagar 1st Cross Street" 1 2021-05-09
3 22 "KAVANKARAI" "Sangeetha Nagar main area" "Sangeetha Nagar" 1 2021-05-09
3 22 "KAVANKARAI" "Mahaveer Garden" "Mahaveer Garden 2nd Street" 1 2021-05-09
3 22 "PUZHAL" "Balaji Nagar" "Macro Marble 2nd Main Road Balaji Nagar" 1 2021-05-09
3 22 "KAVANKARAI" "Thirumalai Nagar main" "THIRUMALAI NAGAR" 1 2021-05-09
3 23 "PUZHAL" "Punitha Anthoniyar  Nagar" "Punitha Anthoniyar 3rd Street" 1 2021-05-09
3 24 "Soorapattu" "Velammal College Backside" "SENTHIL NAGAR 2ND STREET" 2 2021-05-09
3 24 "Soorapattu" "Murugambedu" "AUTOLEG NAGAR 4TH STREET" 2 2021-05-09
3 24 "Soorapattu" "Shanmugapuram" "BHARATHIDASAN NAGAR 24TH  CROSS STREET" 2 2021-05-09
3 24 "Puthagaram" "Near Export Office" "SRI VENKATESHWARA NAGAR 1ST STREET" 2 2021-05-09
3 24 "Soorapattu" "Velammal College Backside" "JP NAGAR 1ST STREET" 2 2021-05-09
3 24 "Puthagaram" "Near Union School" "BALA VINAYAKAR KOIL STREET NETAJI AVENUE" 2 2021-05-09
3 24 "Puthagaram" "Near Gas Godown" "SUBASH NAGAR 4TH STREET" 1 2021-05-09
3 24 "Puthagaram" "Near Export Office" "JAYARAM NAGAR2ND STREET" 1 2021-05-09
3 24 "Puthagaram" "Near Gas Godown" "SUBASH NAGAR 5TH STREET" 1 2021-05-09
3 24 "Puthagaram" "Near Godson School" "THIRUMAL NAGAR 4TH STREET" 1 2021-05-09
3 24 "Puthagaram" "Near Export Office" "SANTHOSH NAGAR 1ST STREET" 1 2021-05-09
3 24 "Soorapattu" "Soorapattu east" "Thulukanathamman koil 7th street" 1 2021-05-09
3 24 "Puthagaram" "Near Export Office" "SUBRAMANI NAGAR 1ST STREET" 1 2021-05-09
3 24 "Puthagaram" "Near Gas Godown" "VALLALAR STREET 2ND STREET" 1 2021-05-09
3 24 "Soorapattu" "Sivaprakasam Nagar" "SIVA PRAKASAM NAGAR 5TH STREET" 1 2021-05-09
3 24 "Soorapattu" "Brindavan Nagar" "MALLIGAI STREET" 1 2021-05-09
3 24 "Soorapattu" "Soorapattu east" "JB Nagar Annex" 1 2021-05-09
3 24 "Puthagaram" "E B OFFICE" "GEETHA NAGAR" 1 2021-05-09
3 24 "Soorapattu" "Bharathidasan nagar" "Bharathidasan 4th Street" 1 2021-05-09
3 24 "Soorapattu" "Murugambedu" "AUTOLEG NAGAR 2ND STREET" 1 2021-05-09
3 24 "Soorapattu" "Mettur" "Mettur 4th Street" 1 2021-05-09
3 24 "Soorapattu" "Near Division Office" "DG NAGAR 2ND STREET" 1 2021-05-09
3 24 "Puthagaram" "Near Kalki School" "LAKSHMI NAGAR1ST STREET" 1 2021-05-09
3 24 "Soorapattu" "Soorapattu east" "Puzhal Ambattur Main Road Bhavani Palms" 1 2021-05-09
3 24 "Puthagaram" "Near Union School" "SBOA TEACHER NAGAR 1ST STREET" 1 2021-05-09
3 24 "Soorapattu" "Sivaprakasam Nagar" "SIVA PRAKASAM NAGAR 2ND STEEET" 1 2021-05-09
3 25 "null" "KATHIRVEDU SOUTH WEST" "Veeraragavalu Nagar 1st Main Road" 2 2021-05-09
3 25 "KATHIRVEDU" "Kathirvedu West" "RASI NAGAR 4TH CROSS  STREET" 1 2021-05-09
3 25 "KATHIRVEDU" "Ranga Avenue" "RANGA MAIN AVENUE 2ND  STREET" 1 2021-05-09
3 25 "MADURA METU PALAYAM -MADHAVARAM" "M.M. PALAYAM" "REDDY ST" 1 2021-05-09
3 25 "KATHIRVEDU" "KATHIRVEDU SOUTH WEST" "Veeraragavalu Nagar" 1 2021-05-09
3 25 "KATHIRVEDU" "Padmavathy Nagar" "IST STREET" 1 2021-05-09
3 26 "MADHAVARAM" "M.R.H. ROAD" "Shanmugasundaram IV st" 2 2021-05-09
3 26 "PONNIAMMANMEDU-MADHAVARAM" "THANIKACHALAM NAGAR F BLK" "Thanikachalam F Blk 9th st" 1 2021-05-09
3 26 "MADHAVARAM" "THATTANKULAM ROAD" "LOTUS COLONY 3RD ST" 1 2021-05-09
3 26 "VINAYAGAPURAM - MADHAVARAM" "Vinayagapuram" "RAJAN NAGAR 2ND ST" 1 2021-05-09
3 26 "PONNIAMMANMEDU-MADHAVARAM" "Iyyappa Nagar" "PARASURAM NAGAR,PONNIAMMANMEDU" 1 2021-05-09
3 26 "PONNIAMMANMEDU-MADHAVARAM" "THIRUMALAI NAGAR" "Thirumalai Ngr 2nd cross st" 1 2021-05-09
3 26 "PONNIAMMANMEDU-MADHAVARAM" "THANIKACHALAM NAGAR F BLK" "THANIKACHALAM NAGAR F BLK 5TH ST" 1 2021-05-09
3 26 "VINAYAGAPURAM - MADHAVARAM" "SECRETARIAT COLONY" "SECRETARIAT COLONY 8TH ST." 1 2021-05-09
3 26 "PONNIAMMANMEDU-MADHAVARAM" "Ponniammanmedu" "THIRUMALAI NAGAR EXTN 2ND MAIN ROAD" 1 2021-05-09
3 26 "PONNIAMMANMEDU-MADHAVARAM" "THANIKACHALAM NAGAR F BLK" "Thanikachalam F Blk 1st Main Rd" 1 2021-05-09
3 26 "MADHAVARAM" "THATTANKULAM ROAD" "SEETHAPATHY ST" 1 2021-05-09
3 26 "LAKSHMIPURAM - MADHAVARAM" "Lakshmipuram" "Secretariaty Colony 12th st" 1 2021-05-09
3 26 "PONNIAMMANMEDU-MADHAVARAM" "Ponniammanmedu" "SASTHIRI NAGAR 1ST MAIN ROAD" 1 2021-05-09
3 26 "MADHAVARAM" "THATTANKULAM ROAD" "Seethapathy 18th Street" 1 2021-05-09
3 26 "VINAYAGAPURAM - MADHAVARAM" "PRH ROAD" "KANCHI  NAGAR" 1 2021-05-09
3 26 "VINAYAGAPURAM - MADHAVARAM" "PRH ROAD" "UMAPATHY NAGAR" 1 2021-05-09
3 26 "PONNIAMMANMEDU-MADHAVARAM" "Thanikachalam NAGAR F Blk" "Thanikachalam F Blk 2nd Main Rd" 1 2021-05-09
3 26 "PONNIAMMANMEDU-MADHAVARAM" "200 FEET ROAD" "DEVI  NAGAR" 1 2021-05-09
3 27 "MADHAVARAM" "MANDAIVELI" "PERUMAL KOIL STMandaiveli" 2 2021-05-09
3 27 "MADHAVARAM MILK COLONY" "KAMBAN NAGAR" "KAMBAN NAGAR THIRUVALLUVAR ST" 1 2021-05-09
3 27 "MADHAVARAM MILK COLONY" "EDAIMA NAGAR" "THIRUVALLUVAR NAGAR" 1 2021-05-09
3 27 "MADHAVARAM" "MANDAIVELI" "A.V.M Nagar Main street" 1 2021-05-09
3 27 "MADHAVARAM" "MANDAIVELI" "K.K. NAGAR" 1 2021-05-09
3 27 "MADHAVARAM" "ASSISI NAGAR" "ASSISI NAGAR 2ND ST" 1 2021-05-09
3 27 "MADHAVARAM MILK COLONY" "Alex Nagar" "Alex Nagar A Colony 1st St" 1 2021-05-09
3 28 "MADHAVARAM MILK COLONY" "ARUL NAGAR" "JOHN VASU ST EXTN" 2 2021-05-09
3 28 "MADHAVARAM" "Moolachathiram" "MADHAVARAM CO-OP NAGAR PART 2ND STREET" 2 2021-05-09
3 28 "MADHAVARAM" "KK THAZHAI" "A.D.V. NAGAR" 1 2021-05-09
3 28 "MADHAVARAM" "Periyasekadu" "KULLA GOVINDAN 2ND STREET" 1 2021-05-09
3 28 "MADHAVARAM MILK COLONY" "GANAPATHY NAGAR" "GANAPATHY NAGAR 1ST ST" 1 2021-05-09
3 28 "MADHAVARAM" "MOOLACHATHIRAM" "MOOLACHATHIRAM MAIN ROAD" 1 2021-05-09
3 29 "Chinnasekkadu" "Balji Palayam" "Apparaj Cross StreetBaljipalayam" 2 2021-05-09
3 29 "Chinnasekkadu" "Chinnasekkadu North" "Kumari Anandhan Cross Street" 1 2021-05-09
3 29 "Chinnasekkadu" "Balji Palayam" "Perumal Koil Cross Street" 1 2021-05-09
3 29 "Chinnasekkadu" "Chinnasekkadu North" "THIRUVALLUVAR ST" 1 2021-05-09
3 29 "Chinnasekkadu" "Bright House" "PARTHASARATHY 4TH CROSS STREET 1ST LANE" 1 2021-05-09
3 29 "Chinnasekkadu" "Chinnasekkadu West" "Krishnan Cross Street" 1 2021-05-09
3 29 "Chinnasekkadu" "Gandhi Nagar" "PERUMAL KOIL STGandhi Nagar" 1 2021-05-09
3 29 "Chinnasekkadu" "Chinnasekkadu North" "Manickavasagar Street" 1 2021-05-09
3 29 "Chinnasekkadu" "Chinnasekkadu West" "Buthapiran Street" 1 2021-05-09
3 30 "MADHAVARAM" "MADHAVARAM MAIN" "Anna Street 2nd Cross" 2 2021-05-09
3 30 "MADHAVARAM" "MRH ROAD" "ANNA STREET" 1 2021-05-09
3 30 "MADHAVARAM" "MRH ROAD" "PUKRAJ NAGAR 7TH ST" 1 2021-05-09
3 30 "MADHAVARAM" "MRH ROAD" "BHARATHIAR ST" 1 2021-05-09
3 30 "MADHAVARAM" "MADHAVARAM MARKET" "MARIAMMAN KOIL ST" 1 2021-05-09
3 31 "MADHAVARAM" "UDAYAR THOTTAM" "MM KOIL ST" 2 2021-05-09
3 31 "MADHAVARAM" "KKR GARDEN" "KKR GARDEN 6TH CROSS ST" 1 2021-05-09
3 31 "MADHAVARAM" "Ambedkar Nagar" "ST. FRANCIS COLONY 2ND STREET" 1 2021-05-09
3 31 "MADHAVARAM" "MADHAVARAM MAIN" "MRH ROAD" 1 2021-05-09
3 31 "MADHAVARAM" "AMBETHKAR NAGAR" "BURMA COLONY 1ST ST" 1 2021-05-09
3 32 "LAKSHMIPURAM - MADHAVARAM" "KADAPPAH  ROAD" "NANDA NAGAR, LAKSHMIPURAM" 2 2021-05-09
3 32 "LAKSHMIPURAM - MADHAVARAM" "SARATHY NAGAR" "SARATHY NAGAR 2ND ST., LAKSHMIPURAM" 2 2021-05-09
3 32 "LAKSHMIPURAM - MADHAVARAM" "TEACHERS COLONY" "Teachers colony 3rd main road." 1 2021-05-09
3 32 "LAKSHMIPURAM - MADHAVARAM" "Lakshmipuram" "VILLIWAKKAM ROAD" 1 2021-05-09
3 33 "PONNIAMMANMEDU-MADHAVARAM" "PONNIAMMANMEDU" "GANDHI NAGAR,PONNIAMMANMEDU" 2 2021-05-09
3 33 "PONNIAMMANMEDU-MADHAVARAM" "PONNIAMMANMEDU" "VALLIAMMAI NAGAR,PONNIAMMANMEDU" 2 2021-05-09
3 33 "PONNIAMMANMEDU-MADHAVARAM" "RAMALINGA COLONY B BLK" "RAMALINGA COLONY B BLK 3RD CROSS ST" 2 2021-05-09
3 33 "PONNIAMMANMEDU-MADHAVARAM" "Ramalinga colony C Blk" "Ramalinga Colont C Blk 2nd cr st" 2 2021-05-09
3 33 "PONNIAMMANMEDU-MADHAVARAM" "THANIKACHALAM NAGAR B BLOCK" "THANIKACHALAM NAGAR B BLK 6TH MAIN ROAD" 2 2021-05-09
3 33 "PONNIAMMANMEDU-MADHAVARAM" "RAMALINGACOLONY" "RAMALINGA COLONY C BLOCK" 1 2021-05-09
3 33 "PONNIAMMANMEDU-MADHAVARAM" "80 Feet Road" "Thanikachalam Nagar B Blk 80 Feet Road" 1 2021-05-09
3 33 "PONNIAMMANMEDU-MADHAVARAM" "BRINDAVAN GARDEN" "BRINDAVAN GARDEN,PONNIAMMANMEDU" 1 2021-05-09
3 33 "PONNIAMMANMEDU-MADHAVARAM" "PONNIAMMANMEDU" "MANAVALAN NAGAR , PONNIAMMANMEDU" 1 2021-05-09
3 33 "PONNIAMMANMEDU-MADHAVARAM" "Prakash Nagar" "Prakash Nagar 4th main road" 1 2021-05-09
4 34 "Kodungaiyur" "N.S.K.Salai" "N.S.K. Salai Main Road" 2 2021-05-09
4 34 "Kodungaiyur" "Jumbuli Village" "M.R.L Colony 2nd Street" 2 2021-05-09
4 34 "Selavoyal" "Selavoyal" "Kalasathamman Koil Street" 2 2021-05-09
4 34 "Kodungaiyur" "Goyyathoppu Gandhi Nagar" "Goyyathoppu Gandhi Nagar Main Road" 1 2021-05-09
4 34 "Kodungaiyur" "Union Carbide Colony" "Union Carbide Colony 18th  Street" 1 2021-05-09
4 34 "Kodungaiyur" "Seetharam Nagar" "Seetharam Nagar 4th Cross Street" 1 2021-05-09
4 34 "Kodungaiyur" "Seetharam Nagar" "Seetharam Nagar 6th Street" 1 2021-05-09
4 34 "Kodungaiyur" "Goyyathoppu Gandhi Nagar" "Goyyathoppu Gandhi Nagar 4th Street" 1 2021-05-09
4 34 "Kodungaiyur" "Seetharam Nagar" "Seetharam Nagar 1st Street" 1 2021-05-09
4 34 "Kodungaiyur" "Narasimma Reddiyar Nagar" "Narayanaswamy Garden 8th Street" 1 2021-05-09
4 34 "Selavoyal" "Durgai Avenue" "Durgai Avenue Extension 9th St" 1 2021-05-09
4 34 "Selavoyal" "Ambika Nagar" "Ambika Nagar 1st Street" 1 2021-05-09
4 34 "Kodungaiyur" "Srivari Nagar" "Srivari Nagar N.S Garden" 1 2021-05-09
4 34 "Kodungaiyur" "Union Carbide Colony" "Union Carbide Colony 3rd Street" 1 2021-05-09
4 34 "Selavoyal" "Thiruthankal Nagar" "Thiru Thangal Nagar 1st Street" 1 2021-05-09
4 34 "Kodungaiyur" "R.V.Nagar" "R.V. Nagar 1st Main Road" 1 2021-05-09
4 34 "Selavoyal" "Suganthammal Nagar" "Suganthammal 1st Street" 1 2021-05-09
4 34 "Selavoyal" "Selavoyal" "Lakshmiamman Koil Street" 1 2021-05-09
4 34 "Kodungaiyur" "Kodungaiyur" "Sri Balaji Nagar 1st Street" 1 2021-05-09
4 34 "Kodungaiyur" "Kodungaiyur" "Narasimma Reddiyar Nagar 2nd Street" 1 2021-05-09
4 34 "Kodungaiyur" "Annai Velankanni Nagar" "Annai Velankani Nagar 1st Street" 1 2021-05-09
4 34 "Selavoyal" "Lakshmi Amman Nagar" "Lakshi Amman Nagar 2nd Street" 1 2021-05-09
4 34 "Kodungaiyur" "Narasimma Reddiyar Nagar" "Narayanaswamy Garden 3rd Street" 1 2021-05-09
4 34 "Kodungaiyur" "Narasimma Reddiyar Nagar" "Narayanaswamy Garden 2nd Main Road" 1 2021-05-09
4 35 "Kodungaiyur" "Teachers Colony" "Teachers Colony 5th Street" 2 2021-05-09
4 35 "Kodungaiyur" "Muthamil Nagar" "East Avenue Road" 2 2021-05-09
4 35 "Kodungaiyur" "Gandhi Nagar" "Gandhi Nagar 4th Street" 2 2021-05-09
4 35 "Kodungaiyur" "Moolakadai" "kamarajar salai main road" 2 2021-05-09
